idx,timestamp,reason,side,entry,sl,tp,rr,score,notes,outcome,exit_price,exit_idx,bars_held,ctx_label,ctx_sub_label,ctx_tts_dir,ctx_tdp_dir,htf_trend,impulse_atr,range_width_atr,dev_count,pos_in_range,atr,range_hi,range_lo,dev_up,dev_dn
3680,2025-03-19 13:15:00,OK,SHORT,83904.2,84308.9,82690.1,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,84308.9,3683,3,TDP,TDP_TOP,,SHORT,DOWN,8.22344119571227,11.038800261687783,4.0,0.8708514169006899,283.87142857143044,84050.0,81175.3,True,False
3683,2025-03-19 14:00:00,OK,SHORT,84071.9,84369.0,83180.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,84369.0,3687,4,TDP,TDP_TOP,,SHORT,DOWN,8.547361772203207,10.086354305307943,4.0,0.9069731032971143,316.635714285717,84308.9,81175.3,False,False
3687,2025-03-19 15:00:00,OK,SHORT,84176.7,84465.4,83310.6,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,84465.4,3689,2,TDP,TDP_TOP,,SHORT,DOWN,7.158437499999968,8.286249999999946,4.0,0.8911223412279385,320.000000000001,84369.0,81708.1,False,False
3690,2025-03-19 15:45:00,OK,SHORT,84694.6,84850.0,84228.40000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,84694.6,3691,1,TDP,TDP_TOP,,SHORT,DOWN,7.161407052091208,8.90095093831519,5.0,0.9485771012574473,339.5142857142876,84700.0,81828.0,False,False
3703,2025-03-19 19:00:00,OK,SHORT,85665.6,85927.6,84879.6,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85665.6,3704,1,TDP,TDP_TOP,,SHORT,DOWN,5.553437436625438,6.125709795173399,7.0,0.9241041684771589,563.5428571428575,85846.3,82342.2,False,False
3718,2025-03-19 22:45:00,OK,SHORT,86111.8,86469.1,85039.9,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,86469.1,3720,2,TDP,TDP_TOP,,SHORT,UP,9.971824259789814,11.429321872015228,8.0,0.9049961445398702,329.05714285714515,86436.0,82703.1,False,False
3790,2025-03-20 16:45:00,OK,LONG,83764.5,83605.8,84240.59999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,83764.5,3791,1,TDP,TDP_BOT,,LONG,UP,2.672960332582719,6.572319417980238,5.0,0.04182699910389468,577.3000000000009,87400.0,83726.0,False,False
4065,2025-03-23 13:30:00,OK,SHORT,84801.0,84999.9,84204.30000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,84999.9,4066,1,TDP,TDP_TOP,,SHORT,UP,3.463204142476087,7.6002667503529855,5.0,0.8562757424669448,182.0857142857151,84990.0,83616.0,False,False
4067,2025-03-23 14:00:00,OK,SHORT,84985.5,85167.6,84439.19999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,84985.5,4068,1,TDP,TDP_TOP,,SHORT,UP,3.8109328332291286,7.544071681600301,5.0,0.8826372776488752,205.67142857143023,85076.2,83616.0,False,False
4073,2025-03-23 15:30:00,OK,SHORT,85101.8,85230.5,84715.70000000001,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85230.5,4075,2,TDP,TDP_TOP,,SHORT,UP,4.813568099430332,8.360952874158441,5.0,0.9202849179312499,193.10000000000062,85167.6,83616.0,False,False
4076,2025-03-23 16:15:00,OK,SHORT,85218.6,85297.5,84981.90000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85218.6,4077,1,TDP,TDP_TOP,,SHORT,UP,5.4102954183619465,8.328675039801876,5.0,0.9530776092774343,201.89285714285714,85297.4,83616.0,False,False
4078,2025-03-23 16:45:00,OK,SHORT,85211.0,85400.0,84644.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85211.0,4081,3,TDP,TDP_TOP,,SHORT,UP,5.75752808281682,7.8587835499198215,5.0,0.8940582959641256,227.0071428571412,85297.5,83616.0,False,False
4105,2025-03-23 23:30:00,OK,SHORT,85634.8,85828.6,85053.4,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85828.6,4106,1,TDP,TDP_TOP,,SHORT,UP,7.897299150508551,9.627366576511411,5.0,0.892643474407267,187.50714285714326,85750.0,84023.4,False,False
4109,2025-03-24 00:30:00,OK,SHORT,86215.7,86611.2,85029.2,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,86215.7,4120,11,TDP,TDP_TOP,,SHORT,UP,8.221136719382512,9.755869811626257,8.0,0.8468300995313887,264.6714285714282,86390.0,84029.1,True,False
4126,2025-03-24 04:45:00,OK,SHORT,86806.3,86917.6,86472.4,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,86917.6,4127,1,TDP,TDP_TOP,,SHORT,UP,10.298553021631294,10.897243990490429,9.0,0.9580316742081437,243.36428571428613,86868.8,84261.0,False,False
4128,2025-03-24 05:15:00,OK,SHORT,86848.9,87010.0,86365.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,87010.0,4131,3,TDP,TDP_TOP,,SHORT,UP,10.481052136048008,11.304460397787421,9.0,0.9412986445124595,242.77142857142877,86954.9,84265.6,False,False
4132,2025-03-24 06:15:00,OK,SHORT,86974.2,87269.0,86089.79999999999,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,87269.0,4140,8,TDP,TDP_TOP,,SHORT,UP,10.27888051905197,11.413537141914459,10.0,0.9005867673838256,259.8142857142874,87169.0,84270.6,False,False
4141,2025-03-24 08:30:00,OK,SHORT,87308.3,87465.8,86835.8,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,87465.8,4142,1,TDP,TDP_TOP,,SHORT,UP,10.748712245375701,11.734546944509407,8.0,0.9450050630259438,244.05714285714515,87399.9,84601.9,False,False
4142,2025-03-24 08:45:00,OK,SHORT,87369.4,87487.9,87013.9,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,87369.4,4143,1,TDP,TDP_TOP,,SHORT,UP,11.101625416678846,11.918935661818852,8.0,0.9589397089397089,242.13571428571595,87465.8,84601.9,False,False
4150,2025-03-24 10:45:00,OK,SHORT,87740.0,87888.0,87296.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,87740.0,4151,1,TDP,TDP_TOP,,SHORT,UP,12.09896771095912,13.160184851758574,10.0,0.9527533918595371,238.02857142856996,87750.0,84755.5,True,False
4164,2025-03-24 14:15:00,OK,SHORT,88270.0,88740.0,86860.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,88270.0,4168,4,TDP,TDP_TOP,,SHORT,UP,11.726223541806293,13.301743128052813,12.0,0.8815554043496889,298.3142857142874,88320.0,84755.5,True,False
4218,2025-03-25 03:45:00,OK,LONG,86468.5,86288.0,87010.0,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,86288.0,4219,1,TDP,TDP_BOT,,LONG,UP,1.4905622888933188,9.743691635207574,8.0,0.07361337683523654,251.65000000000146,88740.0,86425.2,False,True
4219,2025-03-25 04:00:00,OK,LONG,86565.5,86261.0,87479.0,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,WIN,87174.5,4241,22,TDP,TDP_BOT,,LONG,UP,2.099902764272776,9.6418947075982,8.0,0.1228317870108915,257.10714285714494,88740.0,86288.0,False,False
4376,2025-03-26 19:15:00,OK,LONG,86080.5,85800.1,86921.69999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,86080.5,4377,1,TDP,TDP_BOT,,LONG,UP,3.7281246709487323,7.323281036116674,4.0,0.11288699222995886,339.17857142857036,88284.0,85807.0,False,False
4634,2025-03-29 11:45:00,OK,LONG,82245.0,81958.3,83105.09999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,WIN,82818.4,4642,8,TDP,TDP_BOT,,LONG,DOWN,5.7133724027704185,8.481851242732436,5.0,0.10961575224622332,308.36428571428405,84573.8,81981.9,False,False
4656,2025-03-29 17:15:00,OK,LONG,82141.0,81602.9,83755.30000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,WIN,83217.20000000001,4693,37,TDP,TDP_BOT,,LONG,DOWN,7.605781166873596,12.293137081042795,6.0,0.18112356524958909,241.67142857142815,84573.8,81807.9,False,True
4838,2025-03-31 14:45:00,OK,SHORT,83451.0,83735.1,82598.69999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,83735.1,4839,1,TDP,TDP_TOP,,SHORT,DOWN,1.3601655457837531,4.567925504397325,4.0,0.8873870302838095,552.2857142857132,83550.0,81212.3,False,False
4839,2025-03-31 15:00:00,OK,SHORT,83402.3,83800.0,82209.20000000001,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,83800.0,4840,1,TDP,TDP_TOP,,SHORT,DOWN,1.2883693570793922,4.534085931340033,4.0,0.8463113962205829,570.721428571428,83735.1,81212.3,False,False
4840,2025-03-31 15:15:00,OK,SHORT,83604.4,83895.7,82730.49999999999,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,83604.4,4843,3,TDP,TDP_TOP,,SHORT,DOWN,1.7742463362304122,4.5538140780876875,4.0,0.8914436908399778,589.2642857142845,83800.0,81212.3,False,False
4909,2025-04-01 08:30:00,OK,SHORT,83945.3,84144.5,83347.70000000001,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,84144.5,4910,1,TDP,TDP_TOP,,SHORT,DOWN,7.098178377099598,12.039271350839861,4.0,0.9217134997052477,211.3499999999996,84000.0,81600.0,True,False
4936,2025-04-01 15:15:00,OK,SHORT,84702.6,85183.7,83259.30000000003,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85183.7,4937,1,TDP,TDP_TOP,,SHORT,DOWN,3.735601557696258,6.088542734166814,5.0,0.8380461859557017,487.90000000000043,84885.7,82213.1,True,False
4938,2025-04-01 15:45:00,OK,SHORT,85250.0,85468.3,84595.09999999999,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,WIN,84813.4,4940,2,TDP,TDP_TOP,,SHORT,DOWN,5.484506226469729,6.284776522830382,5.0,0.932938068321454,517.9500000000002,85289.3,82213.1,False,False
4961,2025-04-01 21:30:00,OK,SHORT,85320.6,85442.8,84954.00000000001,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85320.6,4962,1,TDP,TDP_TOP,,SHORT,DOWN,11.254973292911782,11.959116500649605,5.0,0.9500777394713726,247.3928571428582,85468.3,82500.0,False,False
4969,2025-04-01 23:30:00,OK,SHORT,85224.1,85555.0,84231.40000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,WIN,84562.30000000002,4985,16,TDP,TDP_TOP,,SHORT,DOWN,9.29340755933203,12.491708174626494,5.0,0.8913407546054596,243.78571428571325,85468.3,82509.7,False,False
5062,2025-04-02 22:45:00,OK,LONG,82777.1,82625.0,83233.40000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,82625.0,5063,1,TDP,TDP_BOT,,LONG,DOWN,1.932095898760625,6.029329811627441,6.0,0.025627200889623707,984.3714285714284,88560.1,82667.3,False,False
5063,2025-04-02 23:00:00,OK,LONG,82659.1,82281.9,83790.70000000004,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,82281.9,5067,4,TDP,TDP_BOT,,LONG,DOWN,2.145988314094337,6.262989881715838,6.0,0.06008091491191917,1002.4285714285725,88560.1,82625.0,False,False
5067,2025-04-03 00:00:00,OK,LONG,82704.4,82107.1,84496.29999999996,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,82704.4,5116,49,TDP,TDP_BOT,,LONG,DOWN,3.2606426805822655,10.788006161709015,6.0,0.09256159925615812,598.164285714287,88560.1,82281.9,False,False
5193,2025-04-04 07:30:00,OK,SHORT,83679.9,83695.0,83634.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,83695.0,5194,1,TDP,TDP_TOP,,SHORT,DOWN,2.5972323379460986,12.376790483127085,4.0,0.9940761082777537,205.94999999999814,83681.0,81146.0,False,False
5202,2025-04-04 09:45:00,OK,SHORT,84553.0,84736.0,84004.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,84553.0,5203,1,TDP,TDP_TOP,,SHORT,DOWN,7.634514516486558,12.376566770912957,6.0,0.949025069637883,290.06428571428324,84637.4,81146.0,False,False
5437,2025-04-06 20:30:00,OK,LONG,79189.9,78437.6,81446.79999999996,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,78437.6,5443,6,TDP,TDP_BOT,,LONG,DOWN,6.539136294959762,8.12115349079884,10.0,0.14096726441433635,657.1357142857117,83774.3,78643.0,False,False
5443,2025-04-06 22:00:00,OK,LONG,78802.1,78150.8,80756.00000000001,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,78150.8,5446,3,TDP,TDP_BOT,,LONG,DOWN,7.482478266480532,8.785949763600343,10.0,0.12175652434008885,608.835714285712,83500.0,78437.6,False,False
5448,2025-04-06 23:15:00,OK,LONG,77384.7,77083.5,78288.29999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,77384.7,5449,1,TDP,TDP_BOT,,LONG,DOWN,8.867606969301942,9.679334532955536,12.0,0.04694147899945408,662.9071428571395,83500.0,77250.0,False,False
5468,2025-04-07 04:15:00,OK,LONG,77378.4,76886.0,78855.59999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,76886.0,5469,1,TDP,TDP_BOT,,LONG,DOWN,9.578214995667423,11.155792853866107,12.0,0.07874242400012696,560.5428571428596,83139.3,77083.5,False,False
5470,2025-04-07 04:45:00,OK,LONG,76946.0,76572.4,78066.80000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,76946.0,5472,2,TDP,TDP_BOT,,LONG,DOWN,10.631396313711642,11.558827227237263,13.0,0.05689137949413046,568.1285714285738,83139.3,76575.5,False,False
5479,2025-04-07 07:00:00,OK,LONG,75046.7,74456.2,76818.2,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,75046.7,5483,4,TDP,TDP_BOT,,LONG,DOWN,10.864091820003638,12.021335600493906,16.0,0.06960324382941604,705.7285714285723,82940.0,74520.0,False,False
5555,2025-04-08 02:00:00,OK,SHORT,80614.5,80833.6,79957.19999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,WIN,80176.29999999999,5557,2,TDP,TDP_TOP,,SHORT,DOWN,7.791675252421176,13.930764475582103,4.0,0.9109102742360142,485.3000000000008,81216.8,74456.2,False,False
5637,2025-04-08 22:30:00,OK,LONG,76489.6,76200.9,77355.70000000004,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,76489.6,5638,1,TDP,TDP_BOT,,LONG,DOWN,8.621322251105205,9.660479825156944,4.0,0.0692724829638188,431.40714285714057,80424.2,76316.1,False,False
5643,2025-04-09 00:00:00,OK,LONG,76585.1,75877.6,78707.6,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,75877.6,5647,4,TDP,TDP_BOT,,LONG,DOWN,9.264456941059112,12.06698270732979,5.0,0.15754080473847135,372.1642857142828,80368.5,76200.9,False,True
5713,2025-04-09 17:30:00,OK,SHORT,80949.6,81864.8,78204.00000000001,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,81864.8,5714,1,TDP,TDP_TOP,,SHORT,DOWN,4.833399595359907,9.027944905333666,6.0,0.87461124279001,808.4785714285712,81277.5,74565.9,True,False
5715,2025-04-09 18:00:00,OK,SHORT,82273.4,82456.0,81725.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,82456.0,5716,1,TDP,TDP_TOP,,SHORT,DOWN,6.220290644577239,8.84923012833865,6.0,0.9768570740548275,891.6142857142861,82283.1,74565.9,False,False
5873,2025-04-11 09:30:00,OK,SHORT,82172.9,82298.3,81796.69999999997,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,82298.3,5874,1,TDP,TDP_TOP,,SHORT,DOWN,3.327453583313647,9.868560309868936,4.0,0.9676495627273408,392.7928571428555,82178.0,78422.0,False,False
5875,2025-04-11 10:00:00,OK,SHORT,82337.0,82500.0,81848.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,82500.0,5876,1,TDP,TDP_TOP,,SHORT,DOWN,3.193004529441368,10.261701056869695,4.0,0.9600294261893085,397.39999999999833,82400.0,78422.0,False,False
5877,2025-04-11 10:30:00,OK,SHORT,82606.0,82950.0,81574.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,WIN,81918.0,5883,6,TDP,TDP_TOP,,SHORT,DOWN,2.397759771210699,10.79122974261205,5.0,0.9240282685512368,419.59999999999854,82800.0,78422.0,False,False
5906,2025-04-11 17:45:00,OK,SHORT,83906.0,84035.1,83518.69999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,84035.1,5907,1,TDP,TDP_TOP,,SHORT,DOWN,8.867245268362614,10.680220486085167,4.0,0.9747204762184485,478.16428571428696,84018.4,78928.2,False,False
5907,2025-04-11 18:00:00,OK,SHORT,83955.8,84191.9,83247.50000000003,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,83955.8,5908,1,TDP,TDP_TOP,,SHORT,DOWN,9.206856613388908,11.380094201219952,4.0,0.9551456200011416,462.5357142857153,84035.1,78928.2,False,False
5989,2025-04-12 14:30:00,OK,SHORT,84814.6,85247.0,83517.40000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85247.0,5993,4,TDP,TDP_TOP,,SHORT,UP,2.6784162047928692,6.960365245823187,4.0,0.8266030396599452,358.27142857142877,84990.0,82753.3,True,False
6033,2025-04-13 01:30:00,OK,SHORT,85670.0,86099.0,84383.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85670.0,6034,1,TDP,TDP_TOP,,SHORT,UP,8.667816396922195,10.60084903157326,6.0,0.8496793861032269,269.21428571428777,85888.0,83245.1,True,False
6319,2025-04-16 01:00:00,OK,LONG,83243.1,83055.0,83807.40000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,83243.1,6320,1,TDP,TDP_BOT,,LONG,UP,9.582311557788868,13.624120603015017,4.0,0.05550309825907519,248.75000000000105,86444.0,83079.2,False,False
6348,2025-04-16 08:15:00,OK,LONG,83555.2,83075.3,84994.89999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,83555.2,6349,1,TDP,TDP_BOT,,LONG,UP,7.35883614762666,13.04823717067269,4.0,0.14759516081439866,259.72857142857123,86444.0,83055.0,False,False
6659,2025-04-19 14:00:00,OK,SHORT,85385.9,85478.0,85109.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85478.0,6661,2,TDP,TDP_TOP,,SHORT,UP,8.16179744017804,11.569282136894895,4.0,0.9224747474747426,102.68571428571366,85472.2,84290.0,False,False
6661,2025-04-19 14:30:00,OK,SHORT,85341.8,85487.0,84906.20000000001,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85487.0,6664,3,TDP,TDP_TOP,,SHORT,UP,6.862567226073985,10.858549860688115,4.0,0.878696741854639,110.2357142857145,85478.0,84290.0,False,False
6664,2025-04-19 15:15:00,OK,SHORT,85458.7,85520.0,85274.79999999999,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85458.7,6665,1,TDP,TDP_TOP,,SHORT,UP,7.216537285344649,10.127028934368418,4.0,0.9501626016260138,121.45714285714244,85487.0,84290.0,False,False
6745,2025-04-20 11:30:00,OK,LONG,83985.4,83882.7,84293.49999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,WIN,84190.79999999999,6747,2,TDP,TDP_BOT,,LONG,UP,8.940225179119642,10.66550665301933,4.0,0.06899099825339022,139.57142857143066,85644.6,83921.8,False,False
6798,2025-04-21 00:45:00,OK,SHORT,86584.9,86999.9,85339.9,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,86999.9,6799,1,TDP,TDP_TOP,,SHORT,UP,4.521764455496555,9.776821919035775,8.0,0.8668677017836519,318.83571428571406,86780.0,83882.7,True,False
6799,2025-04-21 01:00:00,OK,SHORT,86919.0,87240.0,85956.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,87240.0,6801,2,TDP,TDP_TOP,,SHORT,UP,5.092932257275614,9.578992418684278,9.0,0.9043874542042714,350.4857142857145,86999.9,83882.7,True,False
6801,2025-04-21 01:30:00,OK,SHORT,87223.8,87381.5,86750.70000000001,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,87381.5,6802,1,TDP,TDP_TOP,,SHORT,UP,5.8039268788084275,9.475423155044043,9.0,0.954927403681263,369.249999999999,87240.0,83882.7,False,False
6802,2025-04-21 01:45:00,OK,SHORT,87241.1,87407.1,86743.1,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,87407.1,6804,2,TDP,TDP_TOP,,SHORT,UP,5.891411231466573,9.476377045402211,9.0,0.9528997843604586,371.91428571428486,87381.5,83882.7,False,False
6804,2025-04-21 02:15:00,OK,SHORT,87346.1,87626.4,86505.20000000004,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,87346.1,6814,10,TDP,TDP_TOP,,SHORT,UP,5.677090832470048,9.202963951467057,10.0,0.9251275476133267,406.7928571428565,87407.1,83882.7,True,False
6853,2025-04-21 14:30:00,OK,SHORT,88097.3,88442.9,87060.50000000003,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,88097.3,6854,1,TDP,TDP_TOP,,SHORT,UP,8.388352399346289,9.294045791445846,8.0,0.9140640541078198,432.7071428571435,88430.0,84421.3,False,False
6944,2025-04-22 13:15:00,OK,SHORT,89578.3,89881.1,88669.9,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,89881.1,6945,1,TDP,TDP_TOP,,SHORT,UP,8.363469747027784,11.057322690332139,4.0,0.9075448077921278,296.19285714285587,89664.0,86606.0,True,False
6948,2025-04-22 14:15:00,OK,SHORT,90184.5,90490.0,89268.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,90490.0,6949,1,TDP,TDP_TOP,,SHORT,UP,8.464745155512155,9.662125241998247,6.0,0.9199087667785234,394.77857142857,90476.4,86675.6,False,False
6950,2025-04-22 14:45:00,OK,SHORT,90730.8,90914.4,90180.00000000004,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,90914.4,6951,1,TDP,TDP_TOP,,SHORT,UP,8.724319234089323,9.313850741583611,7.0,0.956685854487121,455.1071428571418,90799.0,86675.6,False,False
6952,2025-04-22 15:15:00,OK,SHORT,90863.5,91366.9,89353.30000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,90863.5,6953,1,TDP,TDP_TOP,,SHORT,UP,7.049724373735268,8.948628846556417,8.0,0.8900897360319654,511.82142857142753,91333.0,86786.8,False,False
6962,2025-04-22 17:45:00,OK,SHORT,91336.5,91440.1,91025.69999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,91336.5,6963,1,TDP,TDP_TOP,,SHORT,UP,9.920089748015213,11.018053158439814,8.0,0.9772802035132337,413.8571428571418,91366.9,86880.2,False,False
6963,2025-04-22 18:00:00,OK,SHORT,91143.7,91643.4,89644.6,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,91643.4,6967,4,TDP,TDP_TOP,,SHORT,UP,10.250906219717955,11.966550622689631,9.0,0.8950915351024527,398.0428571428555,91440.1,86880.2,True,False
6976,2025-04-22 21:15:00,OK,SHORT,91366.3,91888.0,89801.20000000001,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,91888.0,6978,2,TDP,TDP_TOP,,SHORT,UP,9.444769584738845,12.784417092948022,9.0,0.8723825831702551,319.7642857142834,91671.2,87718.7,True,False
7393,2025-04-27 05:30:00,OK,LONG,93889.9,93592.8,94781.19999999995,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,93889.9,7416,23,TDP,TDP_BOT,,LONG,UP,1.2360443084098833,8.603847835592545,4.0,0.17615320763666123,196.02857142856894,95279.4,93610.0,False,False
7494,2025-04-28 06:45:00,OK,SHORT,94540.0,94641.0,94237.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,94641.0,7497,3,TDP,TDP_TOP,,SHORT,UP,2.767454029002834,9.894603079683147,4.0,0.9465891062929667,191.11428571428405,94542.4,92750.0,True,False
7498,2025-04-28 07:45:00,OK,SHORT,94650.0,94762.7,94311.9,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,94762.7,7499,1,TDP,TDP_TOP,,SHORT,UP,4.2357118048855735,10.874001466445385,4.0,0.9440055646643826,185.09285714285735,94722.3,92750.0,False,False
7499,2025-04-28 08:00:00,OK,SHORT,94675.7,94799.9,94303.1,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,94675.7,7502,3,TDP,TDP_TOP,,SHORT,UP,4.590240815870746,10.68172851453454,4.0,0.9394116786184704,191.90714285714265,94762.7,92750.0,False,False
7503,2025-04-28 09:00:00,OK,SHORT,94630.1,94842.8,93992.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,94630.1,7508,5,TDP,TDP_TOP,,SHORT,UP,4.69760833530674,11.563343594601065,4.0,0.8983658256880749,180.98571428571344,94799.9,92750.0,False,False
