timestamp,model,side,entry,sl,tp,meta,ctx_sub_label,regime,trend_dir,trend_strength,atr_pct,phase
2026-01-03 00:30:00+00:00,TDP_REENTRY,SHORT,2.0142,2.0414625,1.9596750000000003,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-03 01:00:00+00:00,TDP_REENTRY,SHORT,2.0253,2.041509642857143,1.9928807142857141,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-03 04:00:00+00:00,TDP_REENTRY,SHORT,2.0533,2.0572246428571432,2.045450714285714,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-03 04:30:00+00:00,TDP_REENTRY,SHORT,2.048,2.0570232142857146,2.029953571428571,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-03 05:00:00+00:00,TDP_REENTRY,SHORT,2.04,2.057795357142857,2.004409285714286,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-03 05:30:00+00:00,TDP_REENTRY,SHORT,2.0306,2.057816785714286,1.9761664285714287,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-04 06:30:00+00:00,TDP_REENTRY,SHORT,2.0669,2.076490357142857,2.0477192857142863,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-04 07:00:00+00:00,TDP_REENTRY,SHORT,2.0661,2.0832107142857144,2.0318785714285714,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-04 07:30:00+00:00,TDP_REENTRY,SHORT,2.0712,2.0830907142857145,2.0474185714285715,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-04 08:00:00+00:00,TDP_REENTRY,SHORT,2.0735,2.0862567857142857,2.047986428571429,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-04 08:30:00+00:00,TDP_REENTRY,SHORT,2.0765,2.0862310714285712,2.057037857142857,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-04 12:00:00+00:00,TDP_REENTRY,SHORT,2.1147,2.121775,2.10055,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-04 12:30:00+00:00,TDP_REENTRY,SHORT,2.1164,2.121841428571429,2.1055171428571424,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-04 13:00:00+00:00,TDP_REENTRY,SHORT,2.0945,2.1220364285714286,2.039427142857143,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-04 13:30:00+00:00,TDP_REENTRY,SHORT,2.1006,2.1219957142857147,2.0578085714285708,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
